Id, Time, Type, Position, Amount, Price, Stop Loss, Take Profit, Profit, Balance
1155, 28/06/2017 13:00, Open Short, 578, -1000, 85.241, 85.601, 83.791, 0.00, 773.35
1156, 28/06/2017 15:00, Stop Loss, 578, -1000, 85.601, 0.000, 0.000, -3.26, 770.09
1157, 06/07/2017 20:00, Open Long, 579, 1000, 85.902, 85.542, 87.352, 0.00, 770.09
1158, 13/07/2017 07:00, Take Profit, 579, 1000, 87.352, 0.000, 0.000, 13.00, 783.09
1159, 01/08/2017 08:00, Open Short, 580, -1000, 88.218, 88.578, 86.768, 0.00, 783.09
1160, 09/08/2017 00:00, Take Profit, 580, -1000, 86.768, 0.000, 0.000, 12.98, 796.07
1161, 11/08/2017 14:00, Open Long, 581, 1000, 85.954, 85.594, 87.404, 0.00, 796.07
1162, 16/08/2017 16:00, Take Profit, 581, 1000, 87.404, 0.000, 0.000, 13.03, 809.10
1163, 23/08/2017 12:00, Open Long, 582, 1000, 86.290, 85.930, 87.740, 0.00, 809.10
1164, 28/08/2017 22:00, Stop Loss, 582, 1000, 85.930, 0.000, 0.000, -3.35, 805.75
1165, 31/08/2017 07:00, Open Short, 583, -1000, 87.287, 87.647, 85.837, 0.00, 805.75
1166, 01/09/2017 12:00, Stop Loss, 583, -1000, 87.647, 0.000, 0.000, -3.28, 802.47
1167, 06/09/2017 02:00, Open Long, 584, 1000, 86.968, 86.608, 88.418, 0.00, 802.47
1168, 06/09/2017 09:00, Stop Loss, 584, 1000, 86.608, 0.000, 0.000, -3.26, 799.22
1169, 07/09/2017 23:00, Open Short, 585, -1000, 87.213, 87.573, 85.763, 0.00, 799.22
1170, 08/09/2017 02:00, Stop Loss, 585, -1000, 87.573, 0.000, 0.000, -3.28, 795.94
1171, 11/09/2017 05:00, Open Long, 586, 1000, 87.232, 86.872, 88.682, 0.00, 795.94
1172, 14/09/2017 01:00, Take Profit, 586, 1000, 88.682, 0.000, 0.000, 13.07, 809.01
1173, 19/09/2017 15:00, Open Short, 587, -1000, 89.203, 89.563, 87.753, 0.00, 809.01
1174, 20/09/2017 06:00, Stop Loss, 587, -1000, 89.563, 0.000, 0.000, -3.28, 805.73
1175, 25/09/2017 06:00, Open Long, 588, 1000, 89.408, 89.048, 90.858, 0.00, 805.73
1176, 25/09/2017 14:00, Stop Loss, 588, 1000, 89.048, 0.000, 0.000, -3.26, 802.47
1177, 28/09/2017 01:00, Open Short, 589, -1000, 88.633, 88.993, 87.183, 0.00, 802.47
1178, 19/10/2017 06:00, Stop Loss, 589, -1000, 88.993, 0.000, 0.000, -3.64, 798.84
1179, 19/10/2017 20:00, Open Short, 590, -1000, 88.603, 88.963, 87.153, 0.00, 798.84
1180, 20/10/2017 07:00, Stop Loss, 590, -1000, 88.963, 0.000, 0.000, -3.28, 795.56
1181, 20/10/2017 17:00, Open Short, 591, -1000, 88.699, 89.059, 87.249, 0.00, 795.56
1182, 22/10/2017 21:00, Stop Loss, 591, -1000, 89.059, 0.000, 0.000, -3.31, 792.25
1183, 24/10/2017 06:00, Open Short, 592, -1000, 88.662, 89.022, 87.212, 0.00, 792.25
1184, 27/10/2017 00:00, Take Profit, 592, -1000, 87.212, 0.000, 0.000, 13.07, 805.32
1185, 03/11/2017 00:00, Open Short, 593, -1000, 87.948, 88.308, 86.498, 0.00, 805.32
1186, 13/11/2017 22:00, Take Profit, 593, -1000, 86.498, 0.000, 0.000, 12.94, 818.26
1187, 23/11/2017 14:00, Open Short, 594, -1000, 84.862, 85.222, 83.412, 0.00, 818.26
1188, 01/12/2017 04:00, Stop Loss, 594, -1000, 85.222, 0.000, 0.000, -3.40, 814.85
1189, 07/12/2017 07:00, Open Long, 595, 1000, 84.884, 84.524, 86.334, 0.00, 814.85
1190, 14/12/2017 00:00, Take Profit, 595, 1000, 86.334, 0.000, 0.000, 13.00, 827.85
1191, 14/12/2017 17:00, Open Short, 596, -1000, 86.344, 86.704, 84.894, 0.00, 827.85
1192, 20/12/2017 07:00, Stop Loss, 596, -1000, 86.704, 0.000, 0.000, -3.37, 824.48
1193, 21/12/2017 05:00, Open Short, 597, -1000, 86.916, 87.276, 85.466, 0.00, 824.48
1194, 21/12/2017 15:00, Stop Loss, 597, -1000, 87.276, 0.000, 0.000, -3.26, 821.22
1195, 25/12/2017 00:00, Open Short, 598, -1000, 87.354, 87.714, 85.904, 0.00, 821.22
1196, 27/12/2017 06:00, Stop Loss, 598, -1000, 87.714, 0.000, 0.000, -3.29, 817.93
1197, 28/12/2017 16:00, Open Long, 599, 1000, 87.953, 87.593, 89.403, 0.00, 817.93
1198, 10/01/2018 06:00, Stop Loss, 599, 1000, 87.593, 0.000, 0.000, -3.49, 814.44
1199, 11/01/2018 23:00, Open Long, 600, 1000, 87.793, 87.433, 89.243, 0.00, 814.44
1200, 12/01/2018 11:00, Stop Loss, 600, 1000, 87.433, 0.000, 0.000, -3.28, 811.16
1201, 22/01/2018 07:00, Open Long, 601, 1000, 88.561, 88.201, 90.011, 0.00, 811.16
1202, 23/01/2018 08:00, Stop Loss, 601, 1000, 88.201, 0.000, 0.000, -3.28, 807.89
1203, 24/01/2018 22:00, Open Long, 602, 1000, 88.036, 87.676, 89.486, 0.00, 807.89
1204, 30/01/2018 05:00, Stop Loss, 602, 1000, 87.676, 0.000, 0.000, -3.37, 804.52
1205, 31/01/2018 06:00, Open Short, 603, -1000, 87.901, 88.261, 86.451, 0.00, 804.52
1206, 31/01/2018 12:00, Stop Loss, 603, -1000, 88.261, 0.000, 0.000, -3.26, 801.26
1207, 01/02/2018 06:00, Open Short, 604, -1000, 87.948, 88.308, 86.498, 0.00, 801.26
1208, 05/02/2018 20:00, Take Profit, 604, -1000, 86.498, 0.000, 0.000, 13.05, 814.31
1209, 08/02/2018 10:00, Open Short, 605, -1000, 85.737, 86.097, 84.287, 0.00, 814.31
1210, 09/02/2018 17:00, Take Profit, 605, -1000, 84.287, 0.000, 0.000, 13.10, 827.41
1211, 12/02/2018 00:00, Open Short, 606, -1000, 85.085, 85.445, 83.635, 0.00, 827.41
1212, 12/02/2018 21:00, Stop Loss, 606, -1000, 85.445, 0.000, 0.000, -3.26, 824.16
1213, 26/02/2018 14:00, Open Short, 607, -1000, 83.773, 84.133, 82.323, 0.00, 824.16
1214, 27/02/2018 01:00, Stop Loss, 607, -1000, 84.133, 0.000, 0.000, -3.28, 820.88
1215, 28/02/2018 01:00, Open Long, 608, 1000, 83.622, 83.262, 85.072, 0.00, 820.88
1216, 28/02/2018 15:00, Stop Loss, 608, 1000, 83.262, 0.000, 0.000, -3.26, 817.62
1217, 06/03/2018 16:00, Open Long, 609, 1000, 82.856, 82.496, 84.306, 0.00, 817.62
1218, 06/03/2018 22:00, Stop Loss, 609, 1000, 82.496, 0.000, 0.000, -3.26, 814.37
1219, 07/03/2018 09:00, Open Long, 610, 1000, 82.546, 82.186, 83.996, 0.00, 814.37
1220, 11/03/2018 22:00, Take Profit, 610, 1000, 83.996, 0.000, 0.000, 13.03, 827.40
1221, 14/03/2018 04:00, Open Short, 611, -1000, 83.818, 84.178, 82.368, 0.00, 827.40
1222, 14/03/2018 12:00, Stop Loss, 611, -1000, 84.178, 0.000, 0.000, -3.26, 824.14
1223, 19/03/2018 13:00, Open Long, 612, 1000, 81.770, 81.410, 83.220, 0.00, 824.14
1224, 22/03/2018 12:00, Stop Loss, 612, 1000, 81.410, 0.000, 0.000, -3.31, 820.83
1225, 27/03/2018 14:00, Open Short, 613, -1000, 81.523, 81.883, 80.073, 0.00, 820.83
1226, 28/03/2018 17:00, Stop Loss, 613, -1000, 81.883, 0.000, 0.000, -3.28, 817.55
1227, 29/03/2018 05:00, Open Long, 614, 1000, 81.595, 81.235, 83.045, 0.00, 817.55
1228, 02/04/2018 15:00, Stop Loss, 614, 1000, 81.235, 0.000, 0.000, -3.33, 814.22
1229, 06/04/2018 17:00, Open Short, 615, -1000, 82.296, 82.656, 80.846, 0.00, 814.22
1230, 10/04/2018 02:00, Stop Loss, 615, -1000, 82.656, 0.000, 0.000, -3.33, 810.89
1231, 11/04/2018 19:00, Open Short, 616, -1000, 82.955, 83.315, 81.505, 0.00, 810.89
1232, 12/04/2018 16:00, Stop Loss, 616, -1000, 83.315, 0.000, 0.000, -3.28, 807.61
1233, 16/04/2018 01:00, Open Short, 617, -1000, 83.572, 83.932, 82.122, 0.00, 807.61
1234, 19/04/2018 05:00, Stop Loss, 617, -1000, 83.932, 0.000, 0.000, -3.31, 804.30
1235, 26/04/2018 14:00, Open Long, 618, 1000, 82.709, 82.349, 84.159, 0.00, 804.30
1236, 30/04/2018 16:00, Stop Loss, 618, 1000, 82.349, 0.000, 0.000, -3.33, 800.97
1237, 02/05/2018 16:00, Open Long, 619, 1000, 82.429, 82.069, 83.879, 0.00, 800.97
1238, 03/05/2018 14:00, Stop Loss, 619, 1000, 82.069, 0.000, 0.000, -3.28, 797.70
1239, 09/05/2018 10:00, Open Long, 620, 1000, 81.644, 81.284, 83.094, 0.00, 797.70
1240, 17/05/2018 02:00, Take Profit, 620, 1000, 83.094, 0.000, 0.000, 12.98, 810.67
1241, 22/05/2018 18:00, Open Short, 621, -1000, 84.062, 84.422, 82.612, 0.00, 810.67
1242, 23/05/2018 09:00, Take Profit, 621, -1000, 82.612, 0.000, 0.000, 13.10, 823.78
1243, 25/05/2018 10:00, Open Long, 622, 1000, 83.076, 82.716, 84.526, 0.00, 823.78
1244, 25/05/2018 13:00, Stop Loss, 622, 1000, 82.716, 0.000, 0.000, -3.26, 820.52
1245, 31/05/2018 01:00, Open Short, 623, -1000, 82.363, 82.723, 80.913, 0.00, 820.52
1246, 01/06/2018 13:00, Stop Loss, 623, -1000, 82.723, 0.000, 0.000, -3.28, 817.24
1247, 21/06/2018 12:00, Open Long, 624, 1000, 81.491, 81.131, 82.941, 0.00, 817.24
1248, 21/06/2018 14:00, Stop Loss, 624, 1000, 81.131, 0.000, 0.000, -3.26, 813.99
1249, 25/06/2018 09:00, Open Long, 625, 1000, 81.280, 80.920, 82.730, 0.00, 813.99
1250, 27/06/2018 01:00, Stop Loss, 625, 1000, 80.920, 0.000, 0.000, -3.29, 810.69
1251, 02/07/2018 05:00, Open Short, 626, -1000, 81.772, 82.132, 80.322, 0.00, 810.69
1252, 06/07/2018 12:00, Stop Loss, 626, -1000, 82.132, 0.000, 0.000, -3.33, 807.36
1253, 06/07/2018 20:00, Open Long, 627, 1000, 82.040, 81.680, 83.490, 0.00, 807.36
1254, 13/07/2018 00:00, Take Profit, 627, 1000, 83.490, 0.000, 0.000, 13.00, 820.36
1255, 13/07/2018 14:00, Open Long, 628, 1000, 83.112, 82.752, 84.562, 0.00, 820.36
1256, 19/07/2018 13:00, Stop Loss, 628, 1000, 82.752, 0.000, 0.000, -3.37, 816.99
1257, 27/07/2018 18:00, Open Short, 629, -1000, 82.123, 82.483, 80.673, 0.00, 816.99
1258, 31/07/2018 03:00, Stop Loss, 629, -1000, 82.483, 0.000, 0.000, -3.33, 813.66
1259, 01/08/2018 10:00, Open Short, 630, -1000, 83.001, 83.361, 81.551, 0.00, 813.66
1260, 10/08/2018 04:00, Take Profit, 630, -1000, 81.551, 0.000, 0.000, 12.96, 826.62
1261, 16/08/2018 17:00, Open Long, 631, 1000, 80.525, 80.165, 81.975, 0.00, 826.62
1262, 17/08/2018 10:00, Stop Loss, 631, 1000, 80.165, 0.000, 0.000, -3.28, 823.34
1263, 22/08/2018 12:00, Open Long, 632, 1000, 81.162, 80.802, 82.612, 0.00, 823.34
1264, 23/08/2018 01:00, Stop Loss, 632, 1000, 80.802, 0.000, 0.000, -3.28, 820.07
1265, 24/08/2018 07:00, Open Short, 633, -1000, 81.095, 81.455, 79.645, 0.00, 820.07
1266, 24/08/2018 13:00, Stop Loss, 633, -1000, 81.455, 0.000, 0.000, -3.26, 816.81
1267, 30/08/2018 08:00, Open Long, 634, 1000, 81.380, 81.020, 82.830, 0.00, 816.81
1268, 30/08/2018 15:00, Stop Loss, 634, 1000, 81.020, 0.000, 0.000, -3.26, 813.55
1269, 03/09/2018 17:00, Open Short, 635, -1000, 80.113, 80.473, 78.663, 0.00, 813.55
1270, 05/09/2018 01:00, Stop Loss, 635, -1000, 80.473, 0.000, 0.000, -3.29, 810.26
1271, 12/09/2018 04:00, Open Long, 636, 1000, 79.140, 78.780, 80.590, 0.00, 810.26
1272, 13/09/2018 13:00, Take Profit, 636, 1000, 80.590, 0.000, 0.000, 13.10, 823.36
1273, 27/09/2018 02:00, Open Long, 637, 1000, 81.815, 81.455, 83.265, 0.00, 823.36
1274, 27/09/2018 05:00, Stop Loss, 637, 1000, 81.455, 0.000, 0.000, -3.26, 820.10
1275, 01/10/2018 22:00, Open Short, 638, -1000, 82.320, 82.680, 80.870, 0.00, 820.10
1276, 04/10/2018 07:00, Take Profit, 638, -1000, 80.870, 0.000, 0.000, 13.07, 833.17
1277, 15/10/2018 18:00, Open Short, 639, -1000, 79.810, 80.170, 78.360, 0.00, 833.17
1278, 16/10/2018 13:00, Stop Loss, 639, -1000, 80.170, 0.000, 0.000, -3.28, 829.89
1279, 17/10/2018 19:00, Open Short, 640, -1000, 80.050, 80.410, 78.600, 0.00, 829.89
1280, 18/10/2018 09:00, Stop Loss, 640, -1000, 80.410, 0.000, 0.000, -3.28, 826.62
1281, 02/11/2018 18:00, Open Short, 641, -1000, 81.375, 81.735, 79.925, 0.00, 826.62
1282, 06/11/2018 00:00, Stop Loss, 641, -1000, 81.735, 0.000, 0.000, -3.33, 823.29
1283, 14/11/2018 21:00, Open Long, 642, 1000, 82.180, 81.820, 83.630, 0.00, 823.29
1284, 20/11/2018 04:00, Stop Loss, 642, 1000, 81.820, 0.000, 0.000, -3.37, 819.92
1285, 22/11/2018 05:00, Open Long, 643, 1000, 81.928, 81.568, 83.378, 0.00, 819.92
1286, 23/11/2018 10:00, Stop Loss, 643, 1000, 81.568, 0.000, 0.000, -3.28, 816.65
1287, 26/11/2018 00:00, Open Long, 644, 1000, 81.673, 81.313, 83.123, 0.00, 816.65
1288, 28/11/2018 18:00, Take Profit, 644, 1000, 83.123, 0.000, 0.000, 13.09, 829.73
1289, 07/12/2018 01:00, Open Long, 645, 1000, 81.528, 81.168, 82.978, 0.00, 829.73
1290, 07/12/2018 16:00, Stop Loss, 645, 1000, 81.168, 0.000, 0.000, -3.26, 826.47
1291, 10/12/2018 17:00, Open Short, 646, -1000, 81.187, 81.547, 79.737, 0.00, 826.47
1292, 11/12/2018 01:00, Stop Loss, 646, -1000, 81.547, 0.000, 0.000, -3.28, 823.20
1293, 12/12/2018 19:00, Open Long, 647, 1000, 81.785, 81.425, 83.235, 0.00, 823.20
1294, 14/12/2018 08:00, Stop Loss, 647, 1000, 81.425, 0.000, 0.000, -3.29, 819.90
1295, 19/12/2018 10:00, Open Short, 648, -1000, 80.868, 81.228, 79.418, 0.00, 819.90
1296, 20/12/2018 05:00, Take Profit, 648, -1000, 79.418, 0.000, 0.000, 13.10, 833.01
1297, 03/01/2019 15:00, Open Long, 649, 1000, 75.284, 74.924, 76.734, 0.00, 833.01
1298, 03/01/2019 15:00, Stop Loss, 649, 1000, 74.924, 0.000, 0.000, -3.26, 829.75
1299, 09/01/2019 19:00, Open Long, 650, 1000, 77.775, 77.415, 79.225, 0.00, 829.75
1300, 10/01/2019 01:00, Stop Loss, 650, 1000, 77.415, 0.000, 0.000, -3.28, 826.47
1301, 15/01/2019 18:00, Open Long, 651, 1000, 78.050, 77.690, 79.500, 0.00, 826.47
1302, 24/01/2019 13:00, Stop Loss, 651, 1000, 77.690, 0.000, 0.000, -3.42, 823.05
1303, 29/01/2019 07:00, Open Long, 652, 1000, 78.317, 77.957, 79.767, 0.00, 823.05
1304, 05/02/2019 03:00, Take Profit, 652, 1000, 79.767, 0.000, 0.000, 13.00, 836.05
1305, 20/02/2019 13:00, Open Short, 653, -1000, 79.303, 79.663, 77.853, 0.00, 836.05
1306, 21/02/2019 00:00, Stop Loss, 653, -1000, 79.663, 0.000, 0.000, -3.28, 832.77
1307, 28/02/2019 05:00, Open Long, 654, 1000, 79.235, 78.875, 80.685, 0.00, 832.77
1308, 06/03/2019 00:00, Stop Loss, 654, 1000, 78.875, 0.000, 0.000, -3.37, 829.41
1309, 11/03/2019 06:00, Open Long, 655, 1000, 78.228, 77.868, 79.678, 0.00, 829.41
1310, 22/03/2019 15:00, Stop Loss, 655, 1000, 77.868, 0.000, 0.000, -3.46, 825.95
1311, 28/03/2019 19:00, Open Long, 656, 1000, 78.261, 77.901, 79.711, 0.00, 825.95
1312, 12/04/2019 00:00, Take Profit, 656, 1000, 79.711, 0.000, 0.000, 12.85, 838.80
1313, 16/04/2019 01:00, Open Long, 657, 1000, 80.299, 79.939, 81.749, 0.00, 838.80
1314, 16/04/2019 02:00, Stop Loss, 657, 1000, 79.939, 0.000, 0.000, -3.26, 835.54
1315, 18/04/2019 02:00, Open Long, 658, 1000, 80.263, 79.903, 81.713, 0.00, 835.54
1316, 22/04/2019 01:00, Stop Loss, 658, 1000, 79.903, 0.000, 0.000, -3.33, 832.21
1317, 29/04/2019 22:00, Open Short, 659, -1000, 78.780, 79.140, 77.330, 0.00, 832.21
1318, 05/05/2019 22:00, Take Profit, 659, -1000, 77.330, 0.000, 0.000, 13.00, 845.21
1319, 10/05/2019 08:00, Open Long, 660, 1000, 76.790, 76.430, 78.240, 0.00, 845.21
1320, 13/05/2019 07:00, Stop Loss, 660, 1000, 76.430, 0.000, 0.000, -3.31, 841.89
1321, 20/05/2019 12:00, Open Short, 661, -1000, 76.014, 76.374, 74.564, 0.00, 841.89
1322, 14/06/2019 14:00, Take Profit, 661, -1000, 74.564, 0.000, 0.000, 12.67, 854.56
1323, 24/06/2019 22:00, Open Short, 662, -1000, 74.741, 75.101, 73.291, 0.00, 854.56
1324, 26/06/2019 09:00, Stop Loss, 662, -1000, 75.101, 0.000, 0.000, -3.29, 851.27
1325, 03/07/2019 10:00, Open Long, 663, 1000, 75.539, 75.179, 76.989, 0.00, 851.27
1326, 26/07/2019 13:00, Stop Loss, 663, 1000, 75.179, 0.000, 0.000, -3.67, 847.60
1327, 01/08/2019 10:00, Open Long, 664, 1000, 74.750, 74.390, 76.200, 0.00, 847.60
1328, 01/08/2019 12:00, Stop Loss, 664, 1000, 74.390, 0.000, 0.000, -3.26, 844.34
1329, 09/08/2019 05:00, Open Short, 665, -1000, 72.159, 72.519, 70.709, 0.00, 844.34
1330, 13/08/2019 13:00, Stop Loss, 665, -1000, 72.519, 0.000, 0.000, -3.33, 841.01
1331, 13/08/2019 15:00, Open Long, 666, 1000, 72.410, 72.050, 73.860, 0.00, 841.01
1332, 14/08/2019 02:00, Stop Loss, 666, 1000, 72.050, 0.000, 0.000, -3.28, 837.73
1333, 16/08/2019 07:00, Open Short, 667, -1000, 72.077, 72.437, 70.627, 0.00, 837.73
1334, 25/08/2019 21:00, Take Profit, 667, -1000, 70.627, 0.000, 0.000, 12.94, 850.67
1335, 28/08/2019 18:00, Open Long, 668, 1000, 71.458, 71.098, 72.908, 0.00, 850.67
1336, 03/09/2019 03:00, Stop Loss, 668, 1000, 71.098, 0.000, 0.000, -3.37, 847.31
1337, 03/09/2019 10:00, Open Long, 669, 1000, 71.302, 70.942, 72.752, 0.00, 847.31
1338, 05/09/2019 01:00, Take Profit, 669, 1000, 72.752, 0.000, 0.000, 13.09, 860.39
1339, 17/09/2019 17:00, Open Short, 670, -1000, 74.164, 74.524, 72.714, 0.00, 860.39
1340, 20/09/2019 20:00, Take Profit, 670, -1000, 72.714, 0.000, 0.000, 13.07, 873.46
1341, 24/09/2019 19:00, Open Long, 671, 1000, 72.796, 72.436, 74.246, 0.00, 873.46
1342, 01/10/2019 13:00, Stop Loss, 671, 1000, 72.436, 0.000, 0.000, -3.38, 870.07
1343, 03/10/2019 11:00, Open Long, 672, 1000, 71.950, 71.590, 73.400, 0.00, 870.07
1344, 11/10/2019 09:00, Take Profit, 672, 1000, 73.400, 0.000, 0.000, 12.98, 883.05
1345, 15/10/2019 20:00, Open Short, 673, -1000, 73.511, 73.871, 72.061, 0.00, 883.05
1346, 17/10/2019 07:00, Stop Loss, 673, -1000, 73.871, 0.000, 0.000, -3.29, 879.76
1347, 22/10/2019 11:00, Open Long, 674, 1000, 74.506, 74.146, 75.956, 0.00, 879.76
1348, 23/10/2019 01:00, Stop Loss, 674, 1000, 74.146, 0.000, 0.000, -3.28, 876.48
1349, 30/10/2019 01:00, Open Short, 675, -1000, 74.756, 75.116, 73.306, 0.00, 876.48
1350, 30/10/2019 20:00, Stop Loss, 675, -1000, 75.116, 0.000, 0.000, -3.26, 873.22
1351, 31/10/2019 09:00, Open Short, 676, -1000, 75.167, 75.527, 73.717, 0.00, 873.22
1352, 07/11/2019 17:00, Stop Loss, 676, -1000, 75.527, 0.000, 0.000, -3.38, 869.84
1353, 08/11/2019 01:00, Open Long, 677, 1000, 75.291, 74.931, 76.741, 0.00, 869.84
1354, 08/11/2019 14:00, Stop Loss, 677, 1000, 74.931, 0.000, 0.000, -3.26, 866.58
1355, 12/11/2019 14:00, Open Long, 678, 1000, 74.737, 74.377, 76.187, 0.00, 866.58
1356, 13/11/2019 00:00, Stop Loss, 678, 1000, 74.377, 0.000, 0.000, -3.28, 863.31
1357, 22/11/2019 04:00, Open Short, 679, -1000, 73.731, 74.091, 72.281, 0.00, 863.31
1358, 26/11/2019 01:00, Stop Loss, 679, -1000, 74.091, 0.000, 0.000, -3.33, 859.98
1359, 28/11/2019 09:00, Open Short, 680, -1000, 74.052, 74.412, 72.602, 0.00, 859.98
1360, 02/12/2019 08:00, Stop Loss, 680, -1000, 74.412, 0.000, 0.000, -3.33, 856.65
1361, 05/12/2019 05:00, Open Short, 681, -1000, 74.439, 74.799, 72.989, 0.00, 856.65
1362, 12/12/2019 02:00, Stop Loss, 681, -1000, 74.799, 0.000, 0.000, -3.38, 853.26
1363, 24/12/2019 11:00, Open Short, 682, -1000, 75.668, 76.028, 74.218, 0.00, 853.26
1364, 26/12/2019 14:00, Stop Loss, 682, -1000, 76.028, 0.000, 0.000, -3.29, 849.97
1365, 31/12/2019 08:00, Open Long, 683, 1000, 76.170, 75.810, 77.620, 0.00, 849.97
1366, 02/01/2020 15:00, Stop Loss, 683, 1000, 75.810, 0.000, 0.000, -3.29, 846.67
1367, 08/01/2020 09:00, Open Long, 684, 1000, 74.576, 74.216, 76.026, 0.00, 846.67
1368, 14/01/2020 00:00, Take Profit, 684, 1000, 76.026, 0.000, 0.000, 13.01, 859.69
1369, 20/01/2020 03:00, Open Long, 685, 1000, 75.820, 75.460, 77.270, 0.00, 859.69
1370, 21/01/2020 01:00, Stop Loss, 685, 1000, 75.460, 0.000, 0.000, -3.28, 856.41
1371, 31/01/2020 06:00, Open Long, 686, 1000, 73.304, 72.944, 74.754, 0.00, 856.41
1372, 31/01/2020 09:00, Stop Loss, 686, 1000, 72.944, 0.000, 0.000, -3.26, 853.15
1373, 05/02/2020 19:00, Open Short, 687, -1000, 74.052, 74.412, 72.602, 0.00, 853.15
1374, 19/02/2020 19:00, Stop Loss, 687, -1000, 74.412, 0.000, 0.000, -3.51, 849.64
1375, 21/02/2020 05:00, Open Long, 688, 1000, 73.958, 73.598, 75.408, 0.00, 849.64
1376, 21/02/2020 08:00, Stop Loss, 688, 1000, 73.598, 0.000, 0.000, -3.26, 846.38
1377, 21/02/2020 15:00, Open Short, 689, -1000, 73.888, 74.248, 72.438, 0.00, 846.38
1378, 26/02/2020 09:00, Take Profit, 689, -1000, 72.438, 0.000, 0.000, 13.03, 859.41
1379, 02/03/2020 09:00, Open Long, 690, 1000, 70.831, 70.471, 72.281, 0.00, 859.41
1380, 02/03/2020 10:00, Stop Loss, 690, 1000, 70.471, 0.000, 0.000, -3.26, 856.16
1381, 10/03/2020 02:00, Open Long, 691, 1000, 67.833, 67.473, 69.283, 0.00, 856.16
1382, 10/03/2020 15:00, Stop Loss, 691, 1000, 67.473, 0.000, 0.000, -3.26, 852.90
1383, 13/03/2020 17:00, Open Short, 692, -1000, 66.302, 66.662, 64.852, 0.00, 852.90
1384, 13/03/2020 19:00, Stop Loss, 692, -1000, 66.662, 0.000, 0.000, -3.26, 849.64
1385, 24/03/2020 13:00, Open Short, 693, -1000, 65.370, 65.730, 63.920, 0.00, 849.64
1386, 24/03/2020 13:00, Stop Loss, 693, -1000, 65.730, 0.000, 0.000, -3.26, 846.38
1387, 25/03/2020 19:00, Open Short, 694, -1000, 66.373, 66.733, 64.923, 0.00, 846.38
1388, 26/03/2020 02:00, Take Profit, 694, -1000, 64.923, 0.000, 0.000, 13.10, 859.49
1389, 03/04/2020 03:00, Open Short, 695, -1000, 65.452, 65.812, 64.002, 0.00, 859.49
1390, 06/04/2020 00:00, Stop Loss, 695, -1000, 65.812, 0.000, 0.000, -3.31, 856.17
1391, 06/04/2020 05:00, Open Long, 696, 1000, 65.501, 65.141, 66.951, 0.00, 856.17
1392, 07/04/2020 06:00, Take Profit, 696, 1000, 66.951, 0.000, 0.000, 13.10, 869.28
1393, 13/04/2020 15:00, Open Short, 697, -1000, 68.655, 69.015, 67.205, 0.00, 869.28
1394, 14/04/2020 01:00, Stop Loss, 697, -1000, 69.015, 0.000, 0.000, -3.28, 866.00
1395, 22/04/2020 18:00, Open Short, 698, -1000, 68.072, 68.432, 66.622, 0.00, 866.00
1396, 23/04/2020 06:00, Stop Loss, 698, -1000, 68.432, 0.000, 0.000, -3.28, 862.73
1397, 28/04/2020 03:00, Open Short, 699, -1000, 69.110, 69.470, 67.660, 0.00, 862.73
1398, 28/04/2020 07:00, Stop Loss, 699, -1000, 69.470, 0.000, 0.000, -3.26, 859.47
1399, 29/04/2020 11:00, Open Short, 700, -1000, 69.345, 69.705, 67.895, 0.00, 859.47
1400, 29/04/2020 13:00, Stop Loss, 700, -1000, 69.705, 0.000, 0.000, -3.26, 856.21
1401, 04/05/2020 13:00, Open Long, 701, 1000, 68.466, 68.106, 69.916, 0.00, 856.21
1402, 06/05/2020 15:00, Stop Loss, 701, 1000, 68.106, 0.000, 0.000, -3.29, 852.92
1403, 11/05/2020 16:00, Open Long, 702, 1000, 69.705, 69.345, 71.155, 0.00, 852.92
1404, 12/05/2020 00:00, Stop Loss, 702, 1000, 69.345, 0.000, 0.000, -3.28, 849.64
1405, 22/05/2020 00:00, Open Short, 703, -1000, 70.684, 71.044, 69.234, 0.00, 849.64
1406, 26/05/2020 06:00, Stop Loss, 703, -1000, 71.044, 0.000, 0.000, -3.33, 846.31
1407, 29/05/2020 11:00, Open Long, 704, 1000, 71.385, 71.025, 72.835, 0.00, 846.31
1408, 01/06/2020 14:00, Take Profit, 704, 1000, 72.835, 0.000, 0.000, 13.07, 859.38
1409, 10/06/2020 08:00, Open Short, 705, -1000, 75.058, 75.418, 73.608, 0.00, 859.38
1410, 10/06/2020 12:00, Stop Loss, 705, -1000, 75.418, 0.000, 0.000, -3.26, 856.12
1411, 17/06/2020 06:00, Open Short, 706, -1000, 73.766, 74.126, 72.316, 0.00, 856.12
1412, 17/06/2020 06:00, Stop Loss, 706, -1000, 74.126, 0.000, 0.000, -3.26, 852.86
1413, 17/06/2020 18:00, Open Long, 707, 1000, 74.061, 73.701, 75.511, 0.00, 852.86
1414, 17/06/2020 19:00, Stop Loss, 707, 1000, 73.701, 0.000, 0.000, -3.26, 849.60
1415, 25/06/2020 10:00, Open Long, 708, 1000, 73.781, 73.421, 75.231, 0.00, 849.60
1416, 26/06/2020 14:00, Stop Loss, 708, 1000, 73.421, 0.000, 0.000, -3.28, 846.33
1417, 29/06/2020 12:00, Open Long, 709, 1000, 73.774, 73.414, 75.224, 0.00, 846.33
1418, 15/07/2020 01:00, Take Profit, 709, 1000, 75.224, 0.000, 0.000, 12.83, 859.16
